0, P0, 1530, 877, 38, 71.92, 0, 0
1, P0, 1530, 877, 34, 69.10, 0, 0
2, P0, 1530, 877, 33, 69.89, 0, 0
3, P0, 1530, 877, 37, 73.33, 0, 0
