0, P0, 1530, 877, 40, 72.40, 0, 0
1, P0, 1530, 877, 36, 70.07, 0, 0
2, P0, 1530, 877, 36, 70.86, 0, 0
3, P0, 1530, 877, 40, 74.30, 0, 0
