0, P0, 135, 877, 38, 45.36, 0, 0
1, P0, 135, 877, 34, 43.44, 0, 0
2, P0, 135, 877, 33, 43.87, 0, 0
3, P0, 135, 877, 37, 44.87, 0, 0
