0, P0, 1530, 877, 41, 72.89, 0, 0
1, P0, 1530, 877, 38, 71.04, 0, 0
2, P0, 1530, 877, 37, 71.34, 0, 0
3, P0, 1530, 877, 41, 74.78, 0, 0
