0, P0, 1530, 877, 41, 73.37, 0, 0, 3, 16
1, P0, 1530, 877, 37, 71.04, 0, 0, 3, 16
2, P0, 1530, 877, 37, 71.34, 0, 0, 3, 16
3, P0, 1530, 877, 41, 74.30, 0, 0, 3, 16
