pattern,direction,size,repeats,d2dAggregateGBps,backgroundAggregateGBps,status,d2dLog,backgroundLog
allpairs,none,255M,200,186.600,NA,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/baseline-stability/run-04/allpairs_none/d2d.log,NA
