0, P0, 1530, 877, 39, 72.40, 5, 1
1, P0, 1530, 877, 35, 69.58, 0, 0
2, P0, 1530, 877, 35, 70.86, 0, 0
3, P0, 1530, 877, 39, 73.81, 0, 0
