pattern,direction,size,repeats,d2dAggregateGBps,backgroundAggregateGBps,status,d2dLog,backgroundLog
allpairs,d2h,255M,300,173.077,12.816,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/profiling-runs/p1-allpairs-d2h-all/allpairs_d2h/d2d.log,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/profiling-runs/p1-allpairs-d2h-all/allpairs_d2h/background.log
