permutationId,permutation,repeats,repetition,scenario,size,d2dAggregateGBps,backgroundAggregateGBps,d2dExit,backgroundExit,status,d2dJson,backgroundJson,d2dLog,backgroundLog
012,0,1,2,300,3,none,255M,188.839,NA,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-012/repeats-300/repetition-3/none/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-012/repeats-300/repetition-3/none/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-012/repeats-300/repetition-3/none/d2d.log,NA
012,0,1,2,300,3,d2h-all,255M,159.900,12.965,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-012/repeats-300/repetition-3/d2h-all/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-012/repeats-300/repetition-3/d2h-all/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-012/repeats-300/repetition-3/d2h-all/d2d.log,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-012/repeats-300/repetition-3/d2h-all/background.log
210,2,1,0,20,1,none,255M,179.843,NA,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-1/none/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-1/none/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-1/none/d2d.log,NA
210,2,1,0,20,1,d2h-all,255M,127.784,14.233,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-1/d2h-all/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-1/d2h-all/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-1/d2h-all/d2d.log,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-1/d2h-all/background.log
210,2,1,0,20,2,none,255M,179.808,NA,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-2/none/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-2/none/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-2/none/d2d.log,NA
210,2,1,0,20,2,d2h-all,255M,127.816,14.058,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-2/d2h-all/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-2/d2h-all/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-2/d2h-all/d2d.log,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-2/d2h-all/background.log
210,2,1,0,20,3,none,255M,179.820,NA,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-3/none/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-3/none/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-3/none/d2d.log,NA
210,2,1,0,20,3,d2h-all,255M,128.192,12.067,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-3/d2h-all/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-3/d2h-all/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-3/d2h-all/d2d.log,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-20/repetition-3/d2h-all/background.log
210,2,1,0,300,1,none,255M,188.833,NA,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-300/repetition-1/none/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-300/repetition-1/none/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-300/repetition-1/none/d2d.log,NA
210,2,1,0,300,1,d2h-all,255M,159.939,12.103,0,0,pass,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-300/repetition-1/d2h-all/d2d.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-300/repetition-1/d2h-all/background.json,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-300/repetition-1/d2h-all/d2d.log,/home/songxb26/HyLink/Cu-Hylink-Analyse/doc/results/gpu-contention/queue-phase-diagnostic/q3-edge-permutation/20260826T110128Z-243204/permutation-210/repeats-300/repetition-1/d2h-all/background.log
